0.000000000000000000e+00 4.636490554606930402e-12 3.141186423121267568e-10 4.228548007914656137e-10 9.621311742394622564e-11 2.764220998522735148e-10 3.502149942392437622e-09 5.763530437843241268e-09 7.704402243124991615e-09 6.008138837114937641e-09 4.886523319388682198e-09 1.991069800784252596e-09
7.167240805596868532e-11 1.419929836866265372e-10 5.122063999512227335e-10 5.625596624974331191e-10 1.814365996822473801e-10 1.954963014726444887e-10 8.749009256982842974e-10 4.546255770686889075e-09 7.680729798058022436e-09 8.706863842591545695e-09 7.291265112065164473e-09 2.844631064656580270e-09
1.952544399671779404e-09 1.715316548134394180e-09 3.673450970023849008e-10 7.829314961538086405e-10 5.851532863159338675e-10 5.883548685059365770e-10 7.180610774156656196e-10 1.773105470151620319e-09 5.623951140079061007e-09 7.671463079727520468e-09 7.180272863571839072e-09 4.152753511734854044e-09
7.218919148392973218e-09 2.907631450522915320e-09 5.847479780670555832e-10 3.191200567340106191e-10 7.682922118544128528e-10 6.975922136888580452e-10 5.227567527292994505e-10 8.400191497041506839e-10 3.158829238613982230e-09 4.312716242443908608e-09 5.141987521366108282e-09 4.083579419481925178e-09
8.903254334345388099e-09 5.281891229839455975e-09 1.069597968643106532e-09 2.774906686622134375e-10 8.796680052706906452e-10 9.230373161252083914e-10 5.921521128766369623e-10 6.212828422721538710e-10 1.969460638376353540e-09 3.926279616049924069e-09 4.743706566962002776e-09 3.601941944283429516e-09
7.216477581567405783e-09 6.866029944535878658e-09 2.110324677047138064e-09 1.044009943385327376e-09 9.870596737352369156e-10 1.434542900320143697e-09 1.126491225069637319e-09 4.510522542764171146e-10 9.110283022837743086e-10 5.945181040834638906e-09 6.760384448305318629e-09 4.898494449313815507e-09
9.801467148558768878e-09 5.335975511718396656e-09 4.096146285736227616e-09 1.351580372018037172e-09 1.104279168271603277e-09 2.443607805982041278e-09 1.299501639060536832e-09 1.130014965274763757e-09 3.399810302310551777e-09 4.532846958814244677e-09 8.025458720804766707e-09 6.718417396594801869e-09
8.783105758690951538e-09 6.400089579850023224e-09 8.881194320262585826e-09 2.832850558847569289e-09 2.844631079139445733e-09 3.473608430514025127e-09 1.516154463733348997e-09 2.661914709016091879e-09 2.087479240393607110e-09 6.543094369234606700e-09 4.657154732192808623e-09 8.264118179833558393e-09
9.378601432870188325e-09 5.172714175409989284e-09 1.156307004126364498e-08 7.081823166184302390e-09 9.619230579900257923e-09 2.589812090895744143e-09 3.543728418952662079e-09 4.698425929947872466e-09 1.413267081455251656e-09 2.041388909983348878e-09 1.861057647989473268e-08 8.042930576680702207e-09
4.858938299653741420e-09 6.642593456870832424e-09 1.040498057457444159e-08 1.247216957384628966e-08 2.067022156950392568e-08 5.779104114838779870e-09 6.691124768784529951e-09 2.778503834004621818e-09 2.253541980614548238e-09 1.196368629826981292e-09 1.460042472310683688e-08 9.817571703631112544e-09
4.014058965906788405e-09 1.436998227785975812e-08 1.384946261334128742e-09 2.542347859792348461e-08 9.569096684470955122e-09 6.710221049166390890e-09 1.921902967671505711e-08 9.974462785374324254e-09 1.019952524180314675e-08 1.033722453155544089e-09 5.771527139416363178e-09 9.264534895842556708e-09
5.597636552332501111e-09 3.588323479790631968e-09 1.922766084415602070e-09 7.732060654544354587e-09 6.663996871227060875e-09 2.489989618446965054e-09 0.000000000000000000e+00 1.471314142826228201e-09 7.879500955478411228e-09 0.000000000000000000e+00 1.459749540911118008e-08 1.113550715406297434e-08
1.214055443058836106e-08 2.977595013166032179e-09 4.119141952161127230e-10 1.181729795729708698e-08 3.167297574696083983e-09 1.218388696491796294e-09 3.665751830957914218e-12 9.360873305564751253e-10 9.496719809333178731e-09 4.725974763727313554e-09 7.106604063473930826e-09 6.512011808444792225e-09
1.623763135631743344e-08 4.287567946907838893e-09 1.192500034142008376e-09 8.208364572257900596e-10 2.236929097122954337e-10 1.169916602257882571e-10 5.725914926254343555e-10 3.627315543691967146e-10 9.031435655835832683e-10 3.920595970043517066e-09 5.780120228194377305e-09 4.518473204435645810e-09
8.607605728193549438e-10 1.695933941239655186e-09 2.254108840372730362e-10 3.118912973914405428e-10 3.008076262505170567e-10 1.831793298583467632e-10 1.911944153497108540e-10 1.293047046022946311e-09 1.139293251863711853e-09 1.382216396397275950e-09 1.760371199733756371e-09 1.599470607488188198e-09
6.058907564467007027e-11 3.632324750657008973e-10 5.594920589229118248e-11 2.105015427213274163e-10 6.716924643562173530e-11 3.943726132709452782e-11 5.677154859917569098e-10 3.413327378923557455e-10 1.411915312550392645e-10 3.674343361862549791e-10 8.052444301722549739e-10 4.121988725348004973e-10
