9.009422883967599383e-02 2.696464367794851325e-01 3.999896375710958463e-01 5.999730714412183641e-01 9.424519166061903208e-01 1.284256123373438419e+00 1.111946546437741601e+00 7.528171453763475851e-01 5.115931883332576202e-01 4.882042116184115987e-01 4.458203199353137358e-01 1.865842261213501163e-01
1.295246564237590992e-01 3.724151664021200236e-01 4.731614275677599180e-01 6.663101539672662277e-01 1.113230622625902999e+00 1.421011786703011648e+00 1.221037721294333966e+00 8.986242360164712339e-01 6.852725828971744093e-01 6.782925077252717205e-01 5.821966145007136939e-01 3.001293350777363145e-01
1.272924190029110225e-01 3.158825944649505946e-01 4.333339105604304686e-01 6.457473833321317747e-01 1.092502163584611941e+00 1.502464116551096573e+00 1.251672871562105938e+00 8.472939315422327589e-01 6.457724154578780018e-01 5.493031569789492696e-01 4.665927212026006465e-01 2.419606870069265225e-01
1.540905070646299002e-01 2.869864280219068808e-01 3.774653105789996799e-01 5.918305230794560501e-01 1.001534897862445650e+00 1.450902879583191307e+00 1.235059222544952817e+00 8.247426363015413209e-01 5.672186709541280347e-01 4.484206817756348773e-01 3.610050796386292671e-01 2.041498914283631227e-01
1.865773947138242295e-01 3.242059456770878811e-01 3.818234766856536955e-01 5.510985540043413788e-01 9.280479798227140309e-01 1.335401345251950866e+00 1.099021111196476497e+00 7.380908301747899358e-01 5.380337599461317843e-01 4.574397922291979501e-01 3.810970232553955173e-01 2.251844146449933359e-01
2.180936843656990642e-01 3.454422050242003106e-01 3.960917573295132943e-01 5.213191370065834995e-01 8.073613377226807053e-01 1.216660820844409852e+00 1.022346451689915892e+00 6.474195454347332346e-01 5.052304071516499073e-01 4.990446961154305083e-01 4.462379411333309287e-01 3.059961615066875695e-01
2.818867164420177929e-01 3.462811078555058653e-01 3.882050643262718870e-01 5.357422781262792810e-01 7.601275755636838216e-01 1.081484780201706020e+00 9.798858523089929440e-01 6.034715609704399686e-01 4.973700666175240315e-01 4.780141083973523664e-01 4.869651525504825607e-01 3.701885677129209684e-01
3.949641999868970244e-01 3.335153117454623395e-01 3.888800979072054020e-01 5.677293506951271995e-01 8.256100967116678513e-01 1.029609871269332455e+00 9.513698752322423680e-01 6.312314902327156307e-01 5.456887662323409716e-01 4.314338363968679979e-01 4.393143674833545620e-01 4.377522879004736578e-01
4.786680783338106426e-01 3.390743942074874173e-01 4.008184222223014626e-01 5.920012961772813664e-01 9.276056189137997787e-01 1.189290988855795206e+00 1.057359605627683496e+00 7.346979802484366884e-01 5.355475883818496818e-01 3.533036381668950288e-01 3.429432719934773499e-01 5.261493639977761205e-01
5.117162071699586923e-01 3.146582308958978391e-01 4.073110271930318604e-01 7.649072248037354083e-01 1.505092101454688525e+00 1.818712594492167156e+00 1.766938909392546275e+00 1.298460224358631177e+00 6.497535543105728006e-01 3.917262372701842965e-01 3.229037061982119594e-01 5.671577363140246630e-01
5.834485300679390640e-01 3.021389319529169670e-01 5.115601533373467236e-01 9.627143006711487150e-01 1.935467194046652795e+00 2.334630424447821095e+00 2.471137136070518991e+00 1.713529219000740511e+00 9.538986669725910694e-01 5.235651114979871235e-01 3.848043594860362515e-01 5.763477347541046125e-01
4.210051640577113785e-01 2.389747656963796263e-01 3.044804162079005616e-01 4.459642620366329746e-01 9.975870128500798906e-01 1.170219463585212338e+00 1.146211131644601533e+00 8.688483437177378921e-01 5.002784109010554037e-01 2.863773961219752140e-01 2.195216687702392644e-01 3.857681632413891837e-01
8.597028679569398979e-02 1.382548404901789152e-01 1.694373775589396169e-01 3.320285455028620242e-02 5.117759535912909385e-02 5.961797328988861083e-02 8.567252300517247399e-02 6.226155494895557752e-02 9.795159544869354307e-02 1.051678790888877918e-01 1.723246882648728773e-01 8.568397264754379350e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
