1.092455182015011992e-03 1.812836462895386046e-03 1.490157704096739446e-03 1.030630175863828102e-03 4.699804775005980316e-04 2.403276996174816824e-04 1.783086897069831095e-04 1.215721133298946300e-04 4.742046497167660534e-04 2.663621671278675572e-04 4.694307660218105006e-04 7.632707226448453598e-04
9.944819868220669545e-03 1.452123040052709715e-02 5.537227664287311391e-03 2.970633500235808806e-03 1.437447177754841345e-03 6.958767318296517866e-04 1.014360804441840572e-03 9.600412514455620907e-04 1.320714649569695734e-03 1.330255229452981160e-03 1.575124411009138411e-03 2.278567489660036048e-03
5.649861959293712987e-02 4.256977782791331738e-02 1.757901653015696980e-02 5.775731701629861076e-03 2.588497429028223905e-03 2.977652348369537981e-03 3.586137669593453692e-03 3.346107203675930796e-03 3.636088378505460041e-03 3.493794327570636134e-03 8.950382537762070767e-03 8.431603490155623742e-03
1.176431257856687951e-01 1.053123837123329520e-01 4.169589438311020746e-02 1.388182755685276465e-02 9.985396600677796247e-03 8.708381395222276194e-03 9.438265344187325712e-03 1.074044669961553809e-02 9.124875555755885062e-03 1.046789778428077779e-02 2.389352085774048076e-02 4.906834186084764460e-02
1.672508373860909225e-01 1.629647012838204012e-01 7.400573768020675403e-02 3.074607144779683762e-02 2.239052175350898094e-02 1.944063014954582405e-02 2.294533188772928528e-02 2.379711195745794206e-02 2.908272497137890517e-02 2.993253434206078964e-02 6.868402454442426586e-02 1.065863894255995870e-01
2.654706169498068924e-01 2.395353394674628600e-01 1.206080419547978233e-01 6.302949548485929643e-02 3.865361983673046287e-02 3.035567204039013589e-02 3.752737604250554193e-02 4.817614691810660765e-02 6.493036862240465779e-02 6.059508830495012599e-02 9.713204647305828665e-02 2.126059958500031710e-01
4.918992507365425038e-01 2.980659520200270585e-01 1.842100202130841913e-01 1.256450248311200280e-01 7.369178653780947275e-02 5.605024391828167252e-02 6.393932003327365554e-02 6.983855367082372756e-02 1.317951496039626857e-01 9.925960916572340587e-02 1.515806370449790108e-01 4.941352760206349504e-01
7.346173939952491683e-01 3.314794528806949692e-01 3.634068897878112159e-01 2.617478289279510095e-01 1.526654515984403604e-01 1.024011611174340808e-01 1.000366553215558812e-01 1.254316660244686465e-01 1.780781779757026062e-01 2.784356113597606930e-01 3.646578943895755209e-01 1.032804352538553516e+00
1.081301896775830107e+00 6.531208720923418198e-01 1.035027933480859419e+00 7.624624106457555950e-01 3.537411082438975951e-01 2.401066219969270332e-01 1.881347856279392272e-01 2.802825492966672938e-01 5.892285910951099437e-01 8.851962116909626310e-01 8.334348310518588931e-01 1.261923961595690979e+00
1.098106773918493539e+00 1.118906155605533304e+00 1.389975496731069349e+00 1.734972128026416094e+00 1.451874048587653565e+00 1.392486424808372369e+00 1.440830943925589303e+00 1.186840221916862781e+00 1.309637226284159572e+00 1.249442193532534828e+00 1.151137982872685761e+00 1.541281737730554990e+00
1.194158580615247711e+00 9.787496318698769571e-01 1.281906512361695283e+00 1.388621305862025679e+01 8.678234369741328891e+00 6.963963109118195050e+00 7.594171370561408452e+00 1.109013065322028524e+01 1.220712911283964530e+01 1.680297285167950516e+00 9.135503991185327521e-01 1.537831062729738019e+00
1.155241286638871490e+00 7.831247464538494407e-01 1.417986009890581656e+00 1.666189088571368382e+00 1.581230422992237372e+00 1.347308650667192742e+00 1.231730685417387061e+00 1.587475941174488758e+00 1.974426159468964492e+00 2.264878741867624168e+00 1.575185405996627708e+00 1.617051081024827752e+00
1.307238446012014554e+00 8.842627031315890562e-01 8.721348135780910837e-01 7.710690959711633541e-01 2.748509810589628288e-01 1.386004856750983338e-01 1.456615835891438837e-01 2.185250268446158883e-01 6.775731611490547479e-01 1.164672061835684502e+00 8.824814096082430614e-01 1.305822912212103670e+00
7.664215721604649145e-01 3.656092010203992326e-01 1.978076011647319499e-01 6.648655721458524015e-02 4.504442297011067298e-02 1.793692619519048070e-02 2.349263683244010720e-02 4.113054712657121526e-02 8.338514521182716077e-02 1.494637352204888914e-01 2.981569552593543726e-01 7.383469707769800827e-01
5.624411122525168061e-01 2.059716339720091827e-01 6.178359687979474713e-02 3.063326513874820717e-02 1.971371955661904013e-02 1.111168610162951119e-02 1.131089357457266964e-02 1.689236376851576543e-02 5.421013455982282014e-02 2.312804534879405738e-01 4.592994346884567980e-01 6.629992651493937794e-01
3.431612869002499955e-01 2.891786426901579166e-01 9.168060367881190886e-02 4.090293572513142850e-02 2.224884992130689992e-02 6.290533825623272936e-03 5.586128138340350560e-03 7.984687322179502555e-03 2.295334677122531225e-02 1.659787581948401203e-01 4.393066536635101826e-01 5.554918255896684753e-01
